game_id,player_count,seat,character,score,is_winner,total_steps
12627,4,1,pendingin,0,0,84
12627,4,2,perisai,0,0,84
12627,4,3,hemat,18,1,84
12628,4,0,pendingin,20,1,87
12628,4,1,rakus,0,0,87
12628,4,2,baja,1,0,87
12628,4,3,perisai,0,0,87
12629,4,0,kompor,5,0,91
12629,4,1,perisai,40,1,91
12629,4,2,hemat,10,0,91
12629,4,3,baja,12,0,91
12630,4,0,perisai,0,0,83
12630,4,1,kompor,10,0,83
12630,4,2,hemat,19,1,83
12630,4,3,rakus,0,0,83
12631,4,0,perisai,0,0,91
12631,4,1,baja,18,1,91
12631,4,2,hemat,0,0,91
12631,4,3,kompor,4,0,91
12632,4,0,kompor,10,1,100
12632,4,1,hemat,0,0,100
12632,4,2,pendingin,0,0,100
12632,4,3,perisai,5,0,100
12633,4,0,baja,1,0,76
12633,4,1,pendingin,22,1,76
12633,4,2,kompor,5,0,76
12633,4,3,perisai,5,0,76
12634,4,0,hemat,10,1,101
12634,4,1,kompor,5,0,101
12634,4,2,perisai,0,0,101
12634,4,3,pendingin,0,0,101
12635,4,0,rakus,8,0,78
12635,4,1,baja,17,1,78
12635,4,2,hemat,9,0,78
12635,4,3,kompor,10,0,78
12636,4,0,pendingin,5,0.5,94
12636,4,1,kompor,0,0,94
12636,4,2,baja,0,0,94
12636,4,3,hemat,5,0.5,94
12637,4,0,pendingin,10,0,80
12637,4,1,baja,26,1,80
12637,4,2,rakus,10,0,80
12637,4,3,kompor,10,0,80
12638,4,0,perisai,8,0,86
12638,4,1,hemat,10,0.5,86
12638,4,2,pendingin,5,0,86
12638,4,3,kompor,10,0.5,86
12639,4,0,kompor,5,0,98
12639,4,1,hemat,25,0,98
12639,4,2,rakus,142,1,98
12639,4,3,perisai,5,0,98
12640,4,0,rakus,21,1,81
12640,4,1,hemat,0,0,81
12640,4,2,perisai,5,0,81
12640,4,3,kompor,7,0,81
12641,4,0,perisai,6,0,95
12641,4,1,hemat,5,0,95
12641,4,2,rakus,95,1,95
12641,4,3,kompor,0,0,95
12642,4,0,baja,10,0,80
12642,4,1,rakus,26,1,80
12642,4,2,pendingin,0,0,80
12642,4,3,kompor,19,0,80
12643,4,0,perisai,4,0,99
12643,4,1,rakus,0,0,99
12643,4,2,hemat,0,0,99
12643,4,3,pendingin,19,1,99
12644,4,0,hemat,16,1,88
12644,4,1,baja,10,0,88
12644,4,2,kompor,5,0,88
12644,4,3,perisai,0,0,88
12645,4,0,baja,42,0,97
12645,4,1,pendingin,90,1,97
12645,4,2,kompor,20,0,97
12645,4,3,rakus,0,0,97
12646,4,0,rakus,18,1,95
12646,4,1,perisai,0,0,95
12646,4,2,pendingin,0,0,95
12646,4,3,hemat,7,0,95
12647,4,0,baja,54,0,92
12647,4,1,pendingin,0,0,92
12647,4,2,rakus,67,1,92
12647,4,3,perisai,10,0,92
12648,4,0,perisai,18,1,85
12648,4,1,kompor,10,0,85
12648,4,2,hemat,0,0,85
12648,4,3,baja,8,0,85
12649,4,0,baja,5,0,88
12649,4,1,perisai,0,0,88
12649,4,2,rakus,10,0,88
12649,4,3,hemat,77,1,88
12650,4,0,pendingin,167,1,89
12650,4,1,baja,27,0,89
12650,4,2,rakus,0,0,89
12650,4,3,perisai,10,0,89
12651,4,0,hemat,12,1,86
12651,4,1,baja,0,0,86
12651,4,2,kompor,10,0,86
12651,4,3,perisai,5,0,86
12652,4,0,kompor,0,0,91
12652,4,1,baja,12,1,91
12652,4,2,pendingin,0,0,91
12652,4,3,hemat,6,0,91
12653,4,0,baja,41,0,90
12653,4,1,pendingin,69,1,90
12653,4,2,kompor,6,0,90
12653,4,3,rakus,6,0,90
12654,4,0,rakus,8,0,98
12654,4,1,baja,5,0,98
12654,4,2,kompor,0,0,98
12654,4,3,hemat,20,1,98
12655,4,0,hemat,5,0,91
12655,4,1,baja,10,0,91
12655,4,2,kompor,42,1,91
12655,4,3,pendingin,8,0,91
12656,4,0,perisai,5,0,94
12656,4,1,rakus,10,1,94
12656,4,2,baja,0,0,94
12656,4,3,kompor,0,0,94
12657,4,0,perisai,9,0.5,82
12657,4,1,baja,9,0.5,82
12657,4,2,kompor,0,0,82
12657,4,3,rakus,0,0,82
12658,4,0,pendingin,5,0,86
12658,4,1,kompor,0,0,86
12658,4,2,hemat,19,0,86
12658,4,3,baja,36,1,86
12659,4,0,perisai,108,1,99
12659,4,1,pendingin,82,0,99
12659,4,2,kompor,0,0,99
12659,4,3,baja,9,0,99
12660,4,0,perisai,10,0,80
12660,4,1,baja,5,0,80
12660,4,2,rakus,61,1,80
12660,4,3,pendingin,5,0,80
12661,4,0,rakus,5,0,73
12661,4,1,pendingin,10,1,73
12661,4,2,perisai,9,0,73
12661,4,3,kompor,5,0,73
12662,4,0,kompor,5,0,87
12662,4,1,hemat,9,0,87
12662,4,2,pendingin,10,0,87
12662,4,3,baja,11,1,87
12663,4,0,pendingin,0,0,91
12663,4,1,baja,5,1,91
12663,4,2,hemat,0,0,91
12663,4,3,kompor,0,0,91
12664,4,0,perisai,5,0,81
12664,4,1,baja,0,0,81
12664,4,2,pendingin,10,1,81
12664,4,3,rakus,5,0,81
12665,4,0,baja,0,0,83
12665,4,1,hemat,5,1,83
12665,4,2,pendingin,0,0,83
12665,4,3,perisai,0,0,83
12666,4,0,perisai,0,0,89
12666,4,1,hemat,0,0,89
12666,4,2,rakus,5,0,89
12666,4,3,kompor,10,1,89
12667,4,0,perisai,0,0,79
12667,4,1,kompor,5,0,79
12667,4,2,pendingin,201,1,79
12667,4,3,baja,0,0,79
12668,4,0,baja,20,1,87
12668,4,1,hemat,5,0,87
12668,4,2,rakus,5,0,87
12668,4,3,pendingin,5,0,87
12669,4,0,baja,0,0,80
12669,4,1,kompor,0,0,80
12669,4,2,perisai,0,0,80
12669,4,3,pendingin,10,1,80
12670,4,0,perisai,5,0,84
12670,4,1,hemat,4,0,84
12670,4,2,baja,5,0,84
12670,4,3,pendingin,15,1,84
12671,4,0,perisai,0,0,77
12671,4,1,kompor,19,0,77
12671,4,2,rakus,6,0,77
12671,4,3,baja,20,1,77
12672,4,0,baja,24,1,87
12672,4,1,rakus,5,0,87
12672,4,2,hemat,10,0,87
12672,4,3,perisai,0,0,87
12673,4,0,hemat,5,0,85
12673,4,1,perisai,5,0,85
12673,4,2,rakus,172,1,85
12673,4,3,pendingin,8,0,85
12674,4,0,baja,2,0,79
12674,4,1,rakus,0,0,79
12674,4,2,pendingin,15,1,79
12674,4,3,kompor,10,0,79
12675,4,0,hemat,5,0,91
12675,4,1,baja,15,1,91
12675,4,2,perisai,0,0,91
12675,4,3,kompor,5,0,91
12676,4,0,perisai,10,0,97
12676,4,1,baja,35,0,97
12676,4,2,rakus,0,0,97
12676,4,3,kompor,72,1,97
12677,4,0,baja,10,0.5,87
12677,4,1,hemat,5,0,87
12677,4,2,pendingin,10,0.5,87
12677,4,3,perisai,5,0,87
12678,4,0,rakus,0,0,92
12678,4,1,perisai,0,0,92
12678,4,2,baja,15,1,92
12678,4,3,hemat,5,0,92
12679,4,0,pendingin,6,0,108
12679,4,1,baja,0,0,108
12679,4,2,hemat,7,0,108
12679,4,3,kompor,61,1,108
12680,4,0,pendingin,5,0,91
12680,4,1,rakus,160,1,91
12680,4,2,hemat,5,0,91
12680,4,3,baja,8,0,91
12681,4,0,rakus,8,0,90
12681,4,1,baja,16,0,90
12681,4,2,pendingin,0,0,90
12681,4,3,hemat,22,1,90
12682,4,0,kompor,14,0,86
12682,4,1,baja,17,1,86
12682,4,2,perisai,0,0,86
12682,4,3,pendingin,9,0,86
12683,4,0,rakus,15,0,107
12683,4,1,hemat,15,0,107
12683,4,2,pendingin,146,1,107
12683,4,3,baja,8,0,107
12684,4,0,hemat,0,0,93
12684,4,1,rakus,112,1,93
12684,4,2,baja,10,0,93
12684,4,3,perisai,0,0,93
12685,4,0,rakus,10,0.5,77
12685,4,1,perisai,5,0,77
12685,4,2,baja,0,0,77
12685,4,3,kompor,10,0.5,77
12686,4,0,rakus,0,0,85
12686,4,1,hemat,28,0,85
12686,4,2,kompor,108,1,85
12686,4,3,baja,31,0,85
12687,4,0,pendingin,5,0,99
12687,4,1,rakus,170,1,99
12687,4,2,hemat,0,0,99
12687,4,3,perisai,15,0,99
12688,4,0,kompor,15,0,91
12688,4,1,hemat,10,0,91
12688,4,2,perisai,157,1,91
12688,4,3,pendingin,5,0,91
12689,4,0,kompor,20,1,89
12689,4,1,perisai,10,0,89
12689,4,2,baja,11,0,89
12689,4,3,hemat,0,0,89
12690,4,0,pendingin,15,0,99
12690,4,1,kompor,0,0,99
12690,4,2,hemat,49,1,99
12690,4,3,baja,45,0,99
12691,4,0,kompor,51,1,98
12691,4,1,pendingin,0,0,98
12691,4,2,hemat,11,0,98
12691,4,3,rakus,0,0,98
12692,4,0,hemat,0,0,91
12692,4,1,kompor,40,1,91
12692,4,2,rakus,5,0,91
12692,4,3,perisai,33,0,91
12693,4,0,rakus,0,0,86
12693,4,1,kompor,5,0.5,86
12693,4,2,hemat,0,0,86
12693,4,3,baja,5,0.5,86
12694,4,0,rakus,8,0,86
12694,4,1,baja,20,1,86
12694,4,2,perisai,7,0,86
12694,4,3,kompor,5,0,86
12695,4,0,kompor,18,1,99
12695,4,1,hemat,5,0,99
12695,4,2,pendingin,0,0,99
12695,4,3,baja,12,0,99
12696,4,0,perisai,0,0,91
12696,4,1,hemat,0,0,91
12696,4,2,pendingin,10,1,91
12696,4,3,kompor,5,0,91
12697,4,0,baja,7,0,90
12697,4,1,hemat,15,0.5,90
12697,4,2,perisai,15,0.5,90
12697,4,3,kompor,0,0,90
12698,4,0,baja,12,1,95
12698,4,1,pendingin,10,0,95
12698,4,2,hemat,10,0,95
12698,4,3,perisai,5,0,95
12699,4,0,perisai,73,1,106
12699,4,1,baja,6,0,106
12699,4,2,rakus,10,0,106
12699,4,3,hemat,5,0,106
12700,4,0,perisai,10,0,84
12700,4,1,baja,25,1,84
12700,4,2,hemat,9,0,84
12700,4,3,rakus,10,0,84
12701,4,0,hemat,5,0,95
12701,4,1,rakus,0,0,95
12701,4,2,perisai,0,0,95
12701,4,3,pendingin,56,1,95
12702,4,0,rakus,0,0,93
12702,4,1,pendingin,9,1,93
12702,4,2,kompor,6,0,93
12702,4,3,hemat,5,0,93
12703,4,0,pendingin,5,0,80
12703,4,1,rakus,0,0,80
12703,4,2,baja,0,0,80
12703,4,3,kompor,25,1,80
12704,4,0,kompor,10,0,92
12704,4,1,rakus,5,0,92
12704,4,2,baja,37,1,92
12704,4,3,perisai,9,0,92
12705,4,0,kompor,35,1,91
12705,4,1,hemat,0,0,91
12705,4,2,baja,24,0,91
12705,4,3,pendingin,5,0,91
12706,4,0,pendingin,0,0,97
12706,4,1,kompor,11,0,97
12706,4,2,perisai,72,1,97
12706,4,3,baja,9,0,97
12707,4,0,pendingin,0,0,80
12707,4,1,kompor,0,0,80
12707,4,2,baja,10,0.5,80
12707,4,3,rakus,10,0.5,80
12708,4,0,kompor,94,1,87
12708,4,1,perisai,10,0,87
12708,4,2,pendingin,10,0,87
12708,4,3,baja,17,0,87
12709,4,0,baja,19,1,82
12709,4,1,hemat,10,0,82
12709,4,2,perisai,0,0,82
12709,4,3,kompor,5,0,82
12710,4,0,perisai,67,1,94
12710,4,1,rakus,0,0,94
12710,4,2,pendingin,0,0,94
12710,4,3,hemat,0,0,94
12711,4,0,kompor,4,0,74
12711,4,1,rakus,10,1,74
12711,4,2,pendingin,0,0,74
12711,4,3,perisai,0,0,74
12712,4,0,pendingin,0,0,96
12712,4,1,kompor,0,0,96
12712,4,2,hemat,5,1,96
12712,4,3,perisai,0,0,96
12713,4,0,baja,7,1,87
12713,4,1,perisai,5,0,87
12713,4,2,pendingin,5,0,87
12713,4,3,rakus,0,0,87
12714,4,0,pendingin,18,0.5,86
12714,4,1,baja,18,0.5,86
12714,4,2,rakus,15,0,86
12714,4,3,kompor,15,0,86
12715,4,0,hemat,48,1,92
12715,4,1,perisai,0,0,92
12715,4,2,kompor,0,0,92
12715,4,3,baja,5,0,92
12716,4,0,pendingin,10,0,93
12716,4,1,baja,16,0,93
12716,4,2,rakus,17,1,93
12716,4,3,kompor,10,0,93
12717,4,0,perisai,5,0,97
12717,4,1,pendingin,10,0,97
12717,4,2,baja,39,1,97
12717,4,3,hemat,0,0,97
12718,4,0,baja,5,0,96
12718,4,1,hemat,0,0,96
12718,4,2,pendingin,0,0,96
12718,4,3,perisai,146,1,96
12719,4,0,hemat,10,0,86
12719,4,1,baja,11,0,86
12719,4,2,kompor,13,1,86
12719,4,3,perisai,5,0,86
12720,4,0,pendingin,5,1,84
12720,4,1,baja,0,0,84
12720,4,2,hemat,0,0,84
12720,4,3,kompor,0,0,84
12721,4,0,baja,21,0,91
12721,4,1,hemat,5,0,91
12721,4,2,perisai,189,1,91
12721,4,3,kompor,0,0,91
12722,4,0,kompor,0,0,71
12722,4,1,perisai,5,0.5,71
12722,4,2,pendingin,5,0.5,71
12722,4,3,rakus,0,0,71
12723,4,0,kompor,62,1,105
12723,4,1,baja,19,0,105
12723,4,2,hemat,0,0,105
12723,4,3,rakus,0,0,105
12724,4,0,rakus,8,0,82
12724,4,1,kompor,16,1,82
12724,4,2,baja,5,0,82
12724,4,3,perisai,0,0,82
12725,4,0,kompor,191,1,87
12725,4,1,rakus,34,0,87
12725,4,2,baja,22,0,87
12725,4,3,pendingin,10,0,87
12726,4,0,baja,6,0,104
12726,4,1,hemat,5,0,104
12726,4,2,kompor,221,1,104
12726,4,3,pendingin,10,0,104
12727,4,0,pendingin,10,0,77
12727,4,1,rakus,10,0,77
12727,4,2,kompor,130,1,77
12727,4,3,perisai,5,0,77
12728,4,0,rakus,5,0,81
12728,4,1,perisai,5,0,81
12728,4,2,baja,17,0,81
12728,4,3,kompor,92,1,81
12729,4,0,perisai,0,0,95
12729,4,1,hemat,0,0,95
12729,4,2,rakus,66,1,95
12729,4,3,pendingin,0,0,95
12730,4,0,baja,43,1,106
12730,4,1,hemat,0,0,106
12730,4,2,pendingin,0,0,106
12730,4,3,rakus,0,0,106
12731,4,0,perisai,0,0,85
12731,4,1,rakus,113,1,85
12731,4,2,baja,21,0,85
12731,4,3,kompor,0,0,85
12732,4,0,pendingin,5,0,92
12732,4,1,perisai,0,0,92
12732,4,2,kompor,10,1,92
12732,4,3,baja,6,0,92
12733,4,0,kompor,10,0,96
12733,4,1,hemat,80,1,96
12733,4,2,rakus,14,0,96
12733,4,3,pendingin,0,0,96
12734,4,0,hemat,0,0,91
12734,4,1,baja,0,0,91
12734,4,2,rakus,14,1,91
12734,4,3,pendingin,0,0,91
12735,4,0,pendingin,0,0,97
12735,4,1,rakus,66,1,97
12735,4,2,hemat,5,0,97
12735,4,3,baja,30,0,97
12736,4,0,hemat,10,1,88
12736,4,1,baja,0,0,88
12736,4,2,kompor,5,0,88
12736,4,3,pendingin,5,0,88
12737,4,0,pendingin,9,0.5,86
12737,4,1,perisai,9,0.5,86
12737,4,2,baja,0,0,86
12737,4,3,kompor,0,0,86
12738,4,0,rakus,10,0,74
12738,4,1,pendingin,0,0,74
12738,4,2,kompor,28,1,74
12738,4,3,baja,17,0,74
12739,4,0,kompor,5,0,88
12739,4,1,pendingin,25,1,88
12739,4,2,rakus,0,0,88
12739,4,3,hemat,13,0,88
12740,4,0,hemat,7,1,83
12740,4,1,pendingin,0,0,83
12740,4,2,perisai,5,0,83
12740,4,3,kompor,0,0,83
12741,4,0,baja,16,0,93
12741,4,1,hemat,10,0,93
12741,4,2,pendingin,199,1,93
12741,4,3,kompor,5,0,93
12742,4,0,pendingin,5,0,103
12742,4,1,perisai,5,0,103
12742,4,2,hemat,10,0,103
12742,4,3,baja,11,1,103
12743,4,0,baja,4,0,95
12743,4,1,hemat,16,1,95
12743,4,2,perisai,0,0,95
12743,4,3,pendingin,3,0,95
12744,4,0,rakus,45,1,90
12744,4,1,hemat,0,0,90
12744,4,2,perisai,0,0,90
12744,4,3,baja,5,0,90
12745,4,0,kompor,0,0,87
12745,4,1,baja,6,0,87
12745,4,2,rakus,0,0,87
12745,4,3,hemat,19,1,87
12746,4,0,pendingin,18,1,93
12746,4,1,baja,4,0,93
12746,4,2,perisai,0,0,93
12746,4,3,hemat,10,0,93
12747,4,0,hemat,5,0,77
12747,4,1,pendingin,5,0,77
12747,4,2,baja,10,1,77
12747,4,3,kompor,0,0,77
12748,4,0,hemat,10,1,91
12748,4,1,pendingin,5,0,91
12748,4,2,rakus,5,0,91
12748,4,3,kompor,5,0,91
12749,4,0,rakus,3,0,76
12749,4,1,baja,16,1,76
12749,4,2,kompor,5,0,76
12749,4,3,pendingin,10,0,76
12750,4,0,baja,5,0,96
12750,4,1,hemat,0,0,96
12750,4,2,pendingin,12,1,96
12750,4,3,perisai,5,0,96
12751,4,0,baja,18,1,87
12751,4,1,rakus,5,0,87
12751,4,2,hemat,10,0,87
12751,4,3,kompor,7,0,87
12752,4,0,pendingin,59,1,96
12752,4,1,kompor,5,0,96
12752,4,2,perisai,5,0,96
12752,4,3,baja,36,0,96
12753,4,0,rakus,0,0,82
12753,4,1,hemat,5,0,82
12753,4,2,perisai,0,0,82
12753,4,3,kompor,18,1,82
12754,4,0,hemat,0,0,98
12754,4,1,rakus,0,0,98
12754,4,2,perisai,5,1,98
12754,4,3,baja,0,0,98
12755,4,0,hemat,10,1,76
12755,4,1,rakus,0,0,76
12755,4,2,pendingin,0,0,76
12755,4,3,kompor,0,0,76
12756,4,0,baja,18,1,93
12756,4,1,rakus,10,0,93
12756,4,2,hemat,0,0,93
12756,4,3,perisai,10,0,93
12757,4,0,pendingin,0,0,101
12757,4,1,rakus,0,0,101
12757,4,2,kompor,5,0,101
12757,4,3,hemat,10,1,101
12758,4,0,baja,24,0.5,78
12758,4,1,pendingin,0,0,78
12758,4,2,rakus,10,0,78
12758,4,3,kompor,24,0.5,78
12759,4,0,perisai,14,0,87
12759,4,1,kompor,75,1,87
12759,4,2,rakus,8,0,87
12759,4,3,hemat,0,0,87
12760,4,0,hemat,15,1,91
12760,4,1,perisai,0,0,91
12760,4,2,rakus,0,0,91
12760,4,3,pendingin,0,0,91
12761,4,0,perisai,0,0,94
12761,4,1,pendingin,13,1,94
12761,4,2,kompor,5,0,94
12761,4,3,hemat,0,0,94
12762,4,0,kompor,0,0,80
12762,4,1,perisai,5,0,80
12762,4,2,baja,0,0,80
12762,4,3,pendingin,20,1,80
12763,4,0,hemat,0,0,96
12763,4,1,pendingin,0,0,96
12763,4,2,kompor,24,1,96
12763,4,3,perisai,5,0,96
12764,4,0,rakus,79,1,89
12764,4,1,kompor,10,0,89
12764,4,2,hemat,0,0,89
12764,4,3,pendingin,0,0,89
12765,4,0,hemat,0,0,92
12765,4,1,baja,17,1,92
12765,4,2,rakus,0,0,92
12765,4,3,perisai,5,0,92
12766,4,0,perisai,0,0,89
12766,4,1,pendingin,20,1,89
12766,4,2,kompor,5,0,89
12766,4,3,hemat,0,0,89
12767,4,0,kompor,3,0,86
12767,4,1,rakus,55,1,86
12767,4,2,pendingin,0,0,86
12767,4,3,hemat,8,0,86
12768,4,0,kompor,97,1,93
12768,4,1,rakus,21,0,93
12768,4,2,perisai,0,0,93
12768,4,3,pendingin,5,0,93
12769,4,0,perisai,15,0,78
12769,4,1,baja,14,0,78
12769,4,2,kompor,64,1,78
12769,4,3,pendingin,0,0,78
12770,4,0,pendingin,5,0,87
12770,4,1,baja,0,0,87
12770,4,2,rakus,156,1,87
12770,4,3,kompor,5,0,87
12771,4,0,pendingin,10,0,99
12771,4,1,kompor,5,0,99
12771,4,2,hemat,10,0,99
12771,4,3,baja,16,1,99
12772,4,0,baja,10,0,80
12772,4,1,kompor,11,1,80
12772,4,2,pendingin,5,0,80
12772,4,3,perisai,5,0,80
12773,4,0,perisai,5,0,98
12773,4,1,kompor,95,1,98
12773,4,2,rakus,0,0,98
12773,4,3,baja,32,0,98
12774,4,0,hemat,0,0,94
12774,4,1,baja,22,1,94
12774,4,2,rakus,20,0,94
12774,4,3,pendingin,20,0,94
12775,4,0,perisai,15,0,81
12775,4,1,rakus,10,0,81
12775,4,2,pendingin,10,0,81
12775,4,3,baja,16,1,81
12776,4,0,kompor,10,0,90
12776,4,1,pendingin,10,0,90
12776,4,2,hemat,46,1,90
12776,4,3,rakus,0,0,90
12777,4,0,rakus,0,0,84
12777,4,1,perisai,10,0,84
12777,4,2,pendingin,90,1,84
12777,4,3,hemat,2,0,84
12778,4,0,hemat,1,0,87
12778,4,1,perisai,0,0,87
12778,4,2,rakus,57,1,87
12778,4,3,kompor,0,0,87
12779,4,0,hemat,19,0,90
12779,4,1,perisai,0,0,90
12779,4,2,pendingin,53,1,90
12779,4,3,baja,14,0,90
12780,4,0,rakus,15,0,99
12780,4,1,baja,30,1,99
12780,4,2,hemat,0,0,99
12780,4,3,kompor,20,0,99
12781,4,0,pendingin,5,0,86
12781,4,1,baja,15,1,86
12781,4,2,rakus,8,0,86
12781,4,3,perisai,5,0,86
12782,4,0,hemat,0,0,77
12782,4,1,kompor,0,0,77
12782,4,2,pendingin,0,0,77
12782,4,3,rakus,5,1,77
12783,4,0,rakus,112,1,83
12783,4,1,kompor,0,0,83
12783,4,2,hemat,5,0,83
12783,4,3,perisai,0,0,83
12784,4,0,rakus,17,1,90
12784,4,1,perisai,5,0,90
12784,4,2,hemat,6,0,90
12784,4,3,kompor,0,0,90
12785,4,0,hemat,0,0,98
12785,4,1,kompor,10,0,98
12785,4,2,pendingin,33,1,98
12785,4,3,baja,10,0,98
12786,4,0,pendingin,14,0,94
12786,4,1,perisai,18,1,94
12786,4,2,hemat,5,0,94
12786,4,3,kompor,0,0,94
12787,4,0,rakus,5,0,87
12787,4,1,hemat,5,0,87
12787,4,2,perisai,5,0,87
12787,4,3,baja,25,1,87
12788,4,0,baja,3,0,79
12788,4,1,perisai,5,0,79
12788,4,2,pendingin,15,1,79
12788,4,3,kompor,5,0,79
12789,4,0,hemat,8,0,86
12789,4,1,kompor,0,0,86
12789,4,2,rakus,46,1,86
12789,4,3,pendingin,0,0,86
12790,4,0,hemat,5,0,97
12790,4,1,baja,5,0,97
12790,4,2,kompor,40,1,97
12790,4,3,perisai,5,0,97
12791,4,0,kompor,20,0,89
12791,4,1,perisai,90,1,89
12791,4,2,hemat,0,0,89
12791,4,3,rakus,6,0,89
12792,4,0,rakus,0,0,97
12792,4,1,perisai,36,1,97
12792,4,2,baja,5,0,97
12792,4,3,hemat,10,0,97
12793,4,0,pendingin,0,0,91
12793,4,1,perisai,10,1,91
12793,4,2,rakus,0,0,91
12793,4,3,baja,0,0,91
12794,4,0,pendingin,5,0,81
12794,4,1,baja,7,1,81
12794,4,2,perisai,5,0,81
12794,4,3,rakus,5,0,81
12795,4,0,rakus,7,0,96
12795,4,1,baja,20,1,96
12795,4,2,kompor,0,0,96
12795,4,3,hemat,0,0,96
12796,4,0,perisai,0,0,79
12796,4,1,baja,43,1,79
12796,4,2,pendingin,8,0,79
12796,4,3,rakus,0,0,79
12797,4,0,hemat,0,0,94
12797,4,1,kompor,55,0,94
12797,4,2,perisai,91,1,94
12797,4,3,baja,1,0,94
12798,4,0,hemat,41,1,82
12798,4,1,perisai,0,0,82
12798,4,2,rakus,5,0,82
12798,4,3,kompor,5,0,82
12799,4,0,hemat,0,0,87
12799,4,1,kompor,5,0,87
12799,4,2,perisai,5,0,87
12799,4,3,pendingin,10,1,87
12800,4,0,rakus,5,0,77
12800,4,1,pendingin,10,0,77
12800,4,2,perisai,24,1,77
12800,4,3,kompor,0,0,77
12801,4,0,perisai,0,0,82
12801,4,1,kompor,19,0,82
12801,4,2,baja,31,1,82
12801,4,3,rakus,0,0,82
12802,4,0,kompor,287,1,102
12802,4,1,pendingin,10,0,102
12802,4,2,hemat,5,0,102
12802,4,3,perisai,0,0,102
12803,4,0,kompor,9,0,91
12803,4,1,rakus,250,1,91
12803,4,2,perisai,0,0,91
12803,4,3,pendingin,0,0,91
12804,4,0,hemat,5,0,91
12804,4,1,kompor,198,1,91
12804,4,2,perisai,0,0,91
12804,4,3,baja,5,0,91
12805,4,0,rakus,0,0,86
12805,4,1,pendingin,11,1,86
12805,4,2,kompor,0,0,86
12805,4,3,perisai,8,0,86
12806,4,0,rakus,9,0,75
12806,4,1,pendingin,10,0,75
12806,4,2,perisai,19,0,75
12806,4,3,kompor,199,1,75
12807,4,0,pendingin,18,0,88
12807,4,1,baja,5,0,88
12807,4,2,rakus,49,1,88
12807,4,3,perisai,10,0,88
12808,4,0,pendingin,2,0,83
12808,4,1,baja,0,0,83
12808,4,2,rakus,0,0,83
12808,4,3,kompor,12,1,83
12809,4,0,rakus,17,0,90
12809,4,1,hemat,18,0,90
12809,4,2,pendingin,15,0,90
12809,4,3,baja,36,1,90
12810,4,0,perisai,0,0,96
12810,4,1,pendingin,0,0,96
12810,4,2,baja,10,1,96
12810,4,3,hemat,5,0,96
12811,4,0,rakus,9,0,76
12811,4,1,hemat,19,1,76
12811,4,2,kompor,0,0,76
12811,4,3,pendingin,5,0,76
12812,4,0,baja,12,0,88
12812,4,1,pendingin,23,1,88
12812,4,2,hemat,10,0,88
12812,4,3,kompor,5,0,88
12813,4,0,baja,19,0,84
12813,4,1,rakus,5,0,84
12813,4,2,pendingin,3,0,84
12813,4,3,kompor,20,1,84
12814,4,0,pendingin,10,0,97
12814,4,1,kompor,76,0.5,97
12814,4,2,rakus,7,0,97
12814,4,3,perisai,76,0.5,97
12815,4,0,rakus,5,0,87
12815,4,1,perisai,46,1,87
12815,4,2,hemat,14,0,87
12815,4,3,pendingin,22,0,87
12816,4,0,perisai,0,0,93
12816,4,1,hemat,19,1,93
12816,4,2,baja,0,0,93
12816,4,3,pendingin,0,0,93
12817,4,0,baja,7,0,81
12817,4,1,pendingin,0,0,81
12817,4,2,kompor,14,1,81
12817,4,3,perisai,10,0,81
12818,4,0,rakus,7,0,85
12818,4,1,kompor,15,1,85
12818,4,2,baja,11,0,85
12818,4,3,perisai,5,0,85
12819,4,0,perisai,0,0,99
12819,4,1,rakus,5,0,99
12819,4,2,hemat,33,1,99
12819,4,3,kompor,15,0,99
12820,4,0,rakus,49,1,85
12820,4,1,hemat,0,0,85
12820,4,2,pendingin,0,0,85
12820,4,3,perisai,0,0,85
12821,4,0,perisai,0,0,77
12821,4,1,pendingin,24,1,77
12821,4,2,kompor,9,0,77
12821,4,3,baja,0,0,77
12822,4,0,rakus,5,0,89
12822,4,1,perisai,74,1,89
12822,4,2,baja,5,0,89
12822,4,3,pendingin,5,0,89
12823,4,0,kompor,10,0,87
12823,4,1,pendingin,52,1,87
12823,4,2,rakus,5,0,87
12823,4,3,baja,5,0,87
12824,4,0,pendingin,0,0,92
12824,4,1,baja,10,1,92
12824,4,2,hemat,0,0,92
12824,4,3,kompor,0,0,92
12825,4,0,rakus,10,0,86
12825,4,1,pendingin,20,0,86
12825,4,2,baja,23,1,86
12825,4,3,perisai,15,0,86
12826,4,0,rakus,92,1,93
12826,4,1,baja,16,0,93
12826,4,2,pendingin,15,0,93
12826,4,3,kompor,0,0,93
12827,4,0,pendingin,18,1,87
12827,4,1,rakus,5,0,87
12827,4,2,baja,0,0,87
12827,4,3,hemat,0,0,87
12828,4,0,perisai,194,1,101
12828,4,1,kompor,19,0,101
12828,4,2,hemat,7,0,101
12828,4,3,baja,26,0,101
12829,4,0,perisai,0,0,67
12829,4,1,rakus,0,0,67
12829,4,2,kompor,16,1,67
12829,4,3,pendingin,10,0,67
12830,4,0,pendingin,0,0,94
12830,4,1,kompor,0,0,94
12830,4,2,hemat,5,1,94
12830,4,3,rakus,0,0,94
12831,4,0,pendingin,9,0,82
12831,4,1,perisai,53,1,82
12831,4,2,hemat,9,0,82
